"id.layer_local_c","dataset.code_ascii_txt","id.layer_uuid_txt","acidity_usda.a795_cmolc.kg","aggstb_usda.a1_w.pct","al.dith_usda.a65_w.pct","al.ext_aquaregia_g.kg","al.ext_usda.a1056_mg.kg","al.ext_usda.a69_cmolc.kg","al.ox_usda.a59_w.pct","awc.33.1500kPa_usda.c80_w.frac","b.ext_mel3_mg.kg","bd_usda.a4_g.cm3","c.tot_usda.a622_w.pct","ca.ext_aquaregia_mg.kg","ca.ext_usda.a1059_mg.kg","ca.ext_usda.a722_cmolc.kg","caco3_usda.a54_w.pct","cec_usda.a723_cmolc.kg","cf_usda.c236_w.pct","clay.tot_usda.a334_w.pct","cu.ext_usda.a1063_mg.kg","ec_usda.a364_ds.m","efferv_usda.a479_class","fe.dith_usda.a66_w.pct","fe.ext_aquaregia_g.kg","fe.ext_usda.a1064_mg.kg","fe.ox_usda.a60_w.pct","k.ext_aquaregia_mg.kg","k.ext_usda.a1065_mg.kg","k.ext_usda.a725_cmolc.kg","mg.ext_aquaregia_mg.kg","mg.ext_usda.a1066_mg.kg","mg.ext_usda.a724_cmolc.kg","mn.ext_aquaregia_mg.kg","mn.ext_usda.a1067_mg.kg","mn.ext_usda.a70_mg.kg","n.tot_usda.a623_w.pct","na.ext_aquaregia_mg.kg","na.ext_usda.a1068_mg.kg","na.ext_usda.a726_cmolc.kg","oc_usda.c729_w.pct","p.ext_aquaregia_mg.kg","p.ext_usda.a1070_mg.kg","p.ext_usda.a270_mg.kg","p.ext_usda.a274_mg.kg","ph.cacl2_usda.a481_index","ph.h2o_usda.a268_index","s.ext_mel3_mg.kg","s.tot_usda.a624_w.pct","sand.tot_usda.c60_w.pct","silt.tot_usda.c62_w.pct","wr.10kPa_usda.a414_w.pct","wr.1500kPa_usda.a417_w.pct","wr.33kPa_usda.a415_w.pct","zn.ext_usda.a1073_mg.kg","p.ext_usda.a652_mg.kg"
"197292","KSSL.SSL","3b1db1be8a1a9e6bffd42079e4325933",17.46646,NA,0.21127,NA,2196.21655,12.06787,0.23804,0.1798,NA,1.23904,0.18863,NA,1281.48043,7.01886,NA,25.71461,26,17.12651,1.09488,NA,"none",1.16754,NA,123.62276,0.08464,NA,235.54714,0.70985,NA,331.28872,2.82644,NA,2.62983,1.25649,0.06288,NA,31.90374,0.10231,0.19,NA,0,NA,NA,4.145,4.98,NA,0.01886,64,18.9,NA,14.50847,28.95247,0.63913,NA
"197155","KSSL.SSL","3b9657d8b16c716ff152ce6f6802d85e",41.91481,NA,1.12202,NA,3667.65125,21.65014,0.70721,NA,NA,NA,0.89773,NA,554.31566,2.73994,NA,41.23115,9,58.57769,1.06323,NA,"none",6.04003,NA,77.67062,0.49157,NA,87.82063,0.26098,NA,85.34341,0.71987,NA,58.89419,48.12049,0.12043,NA,11.54208,0.04227,0.9,NA,0,NA,NA,4.1,4.9,NA,0.04051,17.7,23.7,NA,31.2709,NA,0.88785,NA
"68467","KSSL.SSL","3bacfddcb8c8fe9212bf38b9093c9a57",4.98855,NA,0.05724,NA,669.41795,NA,0.11404,0.15738,NA,1.22488,2.79063,NA,4502.56982,29.46512,NA,26.13305,0,20.74945,2.12669,0.191,"none",0.84456,NA,151.06687,0.2063,NA,135.53587,0.41017,NA,384.29776,3.79994,NA,242.93393,NA,0.28674,NA,14.05868,0,2.79,NA,17.60658,10.33932,NA,6.73,7.36,NA,0,8,71.3,NA,13.76147,26.71864,8.73172,NA
"49643","KSSL.SSL","3c30752278a77cbec56ecd672f897865",4.99414,NA,0.2332,NA,881.39308,NA,NA,NA,NA,NA,0.09956,NA,502.81821,2.04044,NA,6.50236,3,45.85309,0.27398,NA,"none",3.46873,NA,38.21467,NA,NA,38.81336,0.18004,NA,98.91572,0.78017,NA,128.37329,NA,0.00711,NA,5.16497,0,0.1,NA,0.47692,NA,NA,5.88,6.44,NA,0.00305,32.4,21.7,NA,18.40491,NA,0.29427,NA
"68352","KSSL.SSL","3ccf5ca38a8acf879127cbadcdd37beb",4.23921,NA,0.0772,NA,800.70679,NA,0.10843,0.1241,NA,1.45904,0.29784,NA,2988.38336,14.6181,NA,21.63335,0,30.34104,3.20817,0.065,"none",0.86133,NA,136.05949,0.24559,NA,312.98206,0.88664,NA,695.64937,6.70649,NA,132.84103,NA,0.10784,NA,31.38252,0,0.3,NA,43.44402,34.02541,NA,6.15,6.84,NA,0,7.2,62.5,NA,13.84452,22.28909,1.64522,NA
"197154","KSSL.SSL","3cd8eff1e00c5845d30946799f15aa03",42.59216,NA,1.14013,NA,3829.07101,19.44791,0.69231,NA,NA,NA,0.88708,NA,811.89346,3.83534,NA,39.80048,7,61.94101,1.06189,NA,"none",6.21539,NA,68.67224,0.44787,NA,92.06655,0.26286,NA,112.74595,0.88269,NA,59.15906,42.3795,0.10952,NA,9.75402,0.05831,0.89,NA,0,NA,NA,4.17,4.87,NA,0.03833,15.8,22.3,NA,31.28546,NA,0.64589,NA
"49625","KSSL.SSL","3d932f4106e2704f6fd122085893e335",9.71265,NA,0.26965,NA,869.77003,0.23512,NA,NA,NA,NA,2.14274,NA,524.03393,2.50207,NA,6.61704,2,31.2544,0.84395,NA,"none",3.20793,NA,48.5629,NA,NA,61.05951,0.23829,NA,184.62239,1.50919,NA,166.42147,3.33893,0.17272,NA,7.61592,0,2.14,NA,23.06128,NA,NA,4.79,5.1,NA,0.02438,43.9,24.8,NA,13.30409,NA,1.51505,NA
"50032","KSSL.SSL","3e016d20c76107eb14acd71ebb80212f",3.05974,NA,0,NA,111.1477,NA,0.0238,0.0621,NA,1.15337,0.4646,NA,29.64488,0,NA,10.00903,60,20.71348,0.24704,0.085,"none",2.21261,NA,209.88161,0.41781,NA,8.14205,0.02323,NA,1540.51454,11.66375,NA,64.34379,NA,0.00515,NA,8.10087,0.02323,0.46,NA,0.1544,NA,NA,6.93,7.47,NA,0,67,12.3,38.04513,28.70906,34.06092,0.36027,NA
"49608","KSSL.SSL","3e6166e331028e3f5cc1254fe7b3897f",9.93738,NA,0.48558,NA,1073.16919,1.13837,NA,NA,NA,NA,0.09679,NA,222.60464,0.90496,NA,4.96056,1,50.11597,0.15258,NA,"none",7.73083,NA,21.09678,NA,NA,35.08332,0.18099,NA,47.41182,0.36198,NA,4.05864,0.08922,0.04483,NA,4.50621,0.12066,0.1,NA,0.22378,NA,NA,4.61,5.31,NA,0.0489,31.8,18.1,NA,23.47107,NA,0.12206,NA
"197301","KSSL.SSL","3ec39a6d140666bf97380936bbd6c0e9",81.4569,73,3.39562,NA,3913.70337,1.83757,4.92037,NA,NA,NA,14.16432,NA,122.38676,0.62606,NA,34.33512,18,7.59895,0.68223,NA,"none",1.41025,NA,41.69404,0.9333,NA,141.8917,0.40727,NA,11.59783,0.11915,NA,10.81495,7.12707,0.89365,NA,22.42397,0.06297,14.16,NA,0,NA,NA,4.83,5.41,NA,0.09383,46.1,46.3,NA,32.98471,NA,0.60394,NA
"49490","KSSL.SSL","3ffd4335ca55e54ee11fd5608649813e",6.22152,NA,0.02059,NA,1012.77469,NA,0.1288,0.15444,NA,1.55907,0.13222,NA,1626.52251,8.20613,NA,13.80502,1,19.92498,0.17439,NA,"none",0.95138,NA,44.68395,0.13063,NA,37.42127,0.09043,NA,195.21019,1.60506,NA,19.00812,NA,0,NA,42.0579,0.15824,0.13,NA,3.25179,NA,NA,5.94,5.92,NA,0,52.7,27.4,NA,11.31855,21.22815,1.24122,NA
"49491","KSSL.SSL","407bb7472774524dd9e8c2940c8f4d87",4.04299,NA,0.01363,NA,662.77116,NA,0.07022,0.17628,NA,1.56487,0.06108,NA,1157.75834,5.49778,NA,8.32461,4,16.15234,0.15283,NA,"none",1.06907,NA,62.01731,0.10475,NA,30.47376,0.09013,NA,247.90622,1.91521,NA,46.53081,NA,0.00407,NA,37.8706,0.15772,0.06,NA,0.2649,NA,NA,6.21,6.18,NA,0,58.8,25,NA,9.72389,21.00237,1.0596,NA
"197159","KSSL.SSL","410302b7d5feb94ed8478aab29636c3d",25.63421,NA,1.6285,NA,2272.84521,NA,0.79466,NA,NA,NA,1.69031,NA,1271.88355,6.45533,NA,22.24227,3,56.88834,0.79636,NA,"none",7.95096,NA,87.21742,0.47135,NA,60.99061,0.2016,NA,78.5424,0.6106,NA,85.3911,NA,0.1382,NA,12.25334,0.08067,1.69,NA,0,NA,NA,5.09,5.67,NA,0.02658,12.4,30.7,NA,25.75979,NA,0.83883,NA
"70558","KSSL.SSL","41965bf5be360d393dcbaaa9ab5b9517",1.73119,NA,0.06975,NA,448.27752,NA,0.06184,0.02093,NA,1.61237,0.0978,NA,3661.97381,19.22237,0.25065,24.13222,1,36.31238,1.37846,0.114,"none",1.01823,NA,73.76823,0.104,NA,229.87378,0.69552,NA,832.90925,7.27437,NA,89.4868,NA,0.05354,NA,123.93803,0.14589,0.07,NA,38.32944,6.5092,5.81343,7.27,7.91,NA,0,28.1,35.6,NA,17.43467,18.72821,1.41961,NA
"197286","KSSL.SSL","41d0b0b0a13f8bf4edcdd6e4fa6af2e5",26.98059,NA,0.46732,NA,2995.51304,18.55797,0.39118,0.03036,NA,1.38227,0.28726,NA,861.63775,4.3225,NA,30.00181,1,38.83733,0.82355,NA,"none",2.61634,NA,59.28517,0.13481,NA,207.6283,0.6261,NA,281.7465,2.47981,NA,2.31123,1.91422,0.08511,NA,27.63587,0.06143,0.29,NA,0,NA,NA,4.07,4.84,NA,0.0266,25.8,35.4,NA,22.618,24.76451,0.62172,NA
"50029","KSSL.SSL","420200e63db9c4af002a6a58332f2efb",5.56717,NA,0.00591,NA,137.09922,NA,0.02941,0.09191,NA,1.01248,1.13234,NA,364.92919,1.86062,NA,13.32447,22,15.88269,0.42181,0.127,"none",2.45083,NA,235.86498,0.47061,NA,35.52481,0.07156,NA,1542.12445,12.54727,NA,103.14849,NA,0.0825,NA,7.76752,0.04771,1.13,NA,1.1214,NA,NA,6.81,7.35,NA,0.00516,67.6,16.5,36.49057,22.71605,31.7549,0.48354,NA
"36322","KSSL.SSL","4297c3b8eb977bd1c7f300c257ac662d",NA,NA,0.00308,NA,2.90038,NA,NA,0.2304,NA,1.19612,0.50598,NA,16594.76717,284.56864,3.74416,1.86606,25,6.9452,0.13502,9.96,"slight",0.14937,NA,7.48603,NA,NA,37.01004,0.2175,NA,990.02216,6.39712,NA,10.47651,NA,0.08098,NA,3867.69739,12.83092,0.0736,NA,19.20175,NA,NA,8.14,8.135,NA,12.11273,75.8,18,NA,5.73284,24.4405,0.54507,NA
"49592","KSSL.SSL","42ed3e651b87f8bf7863216a5d042ea2",13.16,NA,0.92508,NA,1199.81753,2.07777,NA,NA,NA,NA,0.17287,NA,173.99533,0.6209,NA,8.27418,1,54.12568,0.59609,NA,"none",10.12442,NA,21.2227,NA,NA,16.97816,0.12418,NA,42.13709,0.31045,NA,4.02872,0.26553,0.00206,NA,6.59805,0.06209,0.17,NA,0.24666,NA,NA,4.45,5.52,NA,0.0247,24.1,21.8,NA,26.16822,NA,0.15416,NA
"70553","KSSL.SSL","449c3a2fbf6bc72fa9184752ae5478ac",4.51508,NA,0.10129,NA,719.24453,NA,0.0862,0.14039,NA,1.38502,0.21433,NA,3365.32204,18.0943,0.19182,23.85481,0,29.95369,2.76743,0.057,"none",0.61117,NA,179.09098,0.20165,NA,275.31329,0.88478,NA,870.66118,7.49295,NA,140.52181,NA,0.07831,NA,56.18198,0,0.1872,NA,26.35749,6.86542,6.83664,6.48,7.4,NA,0,2.3,67.7,NA,18.06756,28.21329,1.6975,NA
"36302","KSSL.SSL","44f0f574bb16176692045e1c6903657f",NA,NA,0.02383,NA,28.12765,NA,NA,0.0627,NA,1.13727,4.48585,NA,31557.7603,69.91808,30.05687,15.55397,24,45.39029,1.87212,2.28,"violent",0.34707,NA,12.79616,NA,NA,758.89645,1.88465,NA,818.37361,5.81513,NA,14.43688,NA,0.12857,NA,153.47031,0.32237,0.8724,NA,55.15984,NA,NA,7.79,7.85,NA,0.22012,12.6,42.1,NA,17.6624,23.44838,1.75382,NA
"104784","KSSL.SSL","4675265ffd450049cdea268972dee01b",5.3801,NA,0.05148,NA,706.7743,2.27002,0.04424,NA,NA,NA,0.03817,NA,13.99076,0.09476,NA,3.70744,0,17.16578,0.10036,NA,"none",0.1952,NA,11.81286,0,NA,6.82476,0.04738,NA,24.38849,0.42644,NA,0.05018,0.01114,0,NA,10.17692,0,0.04,NA,0,NA,0.80436,4.08,5.04,NA,0,75.9,6.9,NA,7.68595,NA,0.42153,NA
"49574","KSSL.SSL","4695dbef04290c80e2b0e0b573e498ec",6.15322,NA,0.23757,NA,709.34791,0.39586,NA,NA,NA,NA,0.03652,NA,28.73352,0,NA,3.17387,30,10.29179,0.02027,NA,"none",2.01661,NA,43.34859,NA,NA,119.50507,0.14538,NA,95.55541,0.29075,NA,50.39261,0.79969,0.02434,NA,7.82444,0.02423,0.04,NA,1.80408,NA,NA,4.84,5.58,NA,0,76.9,12.8,NA,8.07453,NA,0.29392,NA
"49584","KSSL.SSL","469a8b4205ea0a6883301b5b5239049b",3.73866,NA,0.15581,NA,691.6615,0.24041,NA,NA,NA,NA,0.58007,NA,184.41626,0.79049,NA,2.29476,12,10.38272,0.56298,NA,"none",0.99486,NA,90.4086,NA,NA,30.56179,0.1581,NA,15.14015,0.1581,NA,18.00532,0.27301,0.04423,NA,5.71023,0,0.58,NA,36.42281,NA,NA,4.82,5.37,NA,0,74,15.6,NA,4.06147,NA,2.76464,NA
"50017","KSSL.SSL","46e9d0218d10f1d12be76d815d20f173",5.41284,NA,0.16726,NA,435.32628,NA,0.08978,0.1206,NA,1.34287,1.15819,NA,6051.66853,32.52119,NA,34.3085,0.23531,30.51357,5.73968,0.048,"none",2.51065,NA,58.55111,0.08999,NA,123.149,0.26362,NA,857.04464,7.5012,NA,17.4732,NA,0.09202,NA,31.9283,0,1.16,NA,1.12252,NA,NA,6.07,6.85,NA,0,10.9,58.6,25.66676,15.21036,24.18477,0.81542,NA
"104788","KSSL.SSL","4797bc0519c9c329ad32ab4f45311fc3",10.47382,NA,0.12616,NA,1051.33856,5.00553,0.09505,NA,NA,1.61841,0.14941,NA,25.61234,0.39792,NA,8.0836,18,21.50712,0.586,NA,"none",1.32469,NA,159.95841,0.06107,NA,17.1052,0.07022,NA,38.33263,0.9831,NA,0.05052,0,0,NA,20.2777,0,0.15,NA,1.1518,NA,0.08472,3.82,4.91,NA,0,55.3,23.2,NA,9.56098,NA,0.71735,NA
"70552","KSSL.SSL","4797cf5c1c66a390829ad788d78c265d",5.33281,NA,0.11613,NA,843.00277,NA,0.1057,0.08296,NA,1.36171,0.32046,NA,3277.06051,17.88397,NA,24.79102,0,32.72081,2.52254,0.052,"none",0.70868,NA,141.99339,0.19024,NA,288.25967,0.94686,NA,878.56547,7.80357,NA,91.44988,NA,0.04431,NA,37.69399,0,0.32,NA,16.3296,7.75916,6.41341,5.97,6.73,NA,0,2.2,65.1,NA,17.83368,23.94292,1.42086,NA
"197282","KSSL.SSL","4a2e7d48962a40a01278af398efc1fff",18.61488,NA,0.50558,NA,2636.48732,1.9201,0.85485,NA,NA,NA,0.47618,NA,559.82158,3.43919,NA,21.61243,82,8.89092,0.43443,NA,"none",1.59411,NA,71.40122,0.27741,NA,96.64972,0.38212,NA,92.35717,0.8727,NA,10.77793,2.98599,0.07246,NA,48.60414,0.20964,0.48,NA,38.00204,NA,NA,4.8,5.34,NA,0.02588,81.9,9.2,NA,9.49193,NA,0.45511,NA
"70556","KSSL.SSL","4ac58046727995c25dda04e42dc39cc0",NA,NA,0.10739,NA,845.48789,NA,0.11972,0.04794,NA,1.40637,0.33395,NA,4131.37648,21.88113,0.23638,27.87097,2,40.48518,2.1742,0.107,"none",0.84374,NA,82.26289,0.14735,NA,245.92697,0.79438,NA,922.6759,8.27071,NA,78.75623,NA,0.14578,NA,111.50364,0.09139,0.3012,NA,27.36073,21.4691,15.17631,7.14,7.83,NA,0,21.4,38.1,NA,19.7025,23.12169,1.34789,NA
"68340","KSSL.SSL","4ad9497ac9adc74258e2e0cbdef9ac59",0.87838,NA,0.0735,NA,664.34044,NA,0.10493,0.12464,NA,1.52141,0.42896,NA,3406.27703,18.33785,1.61251,20.06242,0.11868,26.35909,3.30579,0.442,"very slight",0.98386,NA,164.73508,0.26916,NA,200.58544,0.51102,NA,1015.97581,10.53656,NA,256.95838,NA,0.02771,NA,80.24239,0,0.2368,NA,10.61548,4.85463,NA,7.55,7.96,NA,0,3.9,69.7,NA,13.18145,21.39132,2.23808,NA
"70559","KSSL.SSL","4c6831b767401ec6bed668ccdefddfc6",NA,NA,0.04162,NA,32.48113,NA,0.03575,0.04498,NA,1.72848,1.21131,NA,12039.95437,53.24943,9.34521,19.08629,3,33.224,1.4727,0.176,"strong",0.71921,NA,49.29441,0.10809,NA,230.60987,0.68785,NA,660.58596,5.89095,NA,83.86185,NA,0.03891,NA,138.28002,0.27925,0.088,NA,5.52261,0,2.24407,7.65,8.16,NA,0,27,39.8,NA,16.39332,18.98296,2.51586,NA
"49593","KSSL.SSL","4d741bbade39eea6ea73b4389c07cc73",12.53837,NA,0.81442,NA,1216.32193,2.81785,NA,NA,NA,NA,0.11231,NA,34.78941,0,NA,7.21642,0.08844,45.68453,0.87514,NA,"none",9.11256,NA,23.1346,NA,NA,14.33171,0.11849,NA,14.50674,0.11849,NA,6.05391,0.33114,0.01752,NA,10.20311,0.05924,0.11,NA,0,NA,NA,4.39,5.54,NA,0.01443,30.9,23.4,NA,24.33234,NA,0.20592,NA
"50045","KSSL.SSL","4de099b4bad39104cc209ca6d64ce55d",3.6673,NA,0.00758,NA,33.451,NA,0.01313,NA,NA,NA,0.1284,NA,43.42314,0.16043,0.42168,1.98577,29,9.49608,0.01019,0.154,"none",1.8665,NA,694.95362,0.86564,NA,7.79233,0.02292,NA,1263.42702,2.93366,NA,21.04438,NA,0,NA,0.77414,0,0.0796,NA,2.20019,NA,NA,7.75,7.73,NA,0,76.7,13.8,NA,12.8901,NA,0.78433,NA
"197299","KSSL.SSL","4e86d13891f22c6d82e087a6e637b55e",98.39164,25,2.7382,NA,3184.3061,4.54967,3.1614,NA,NA,NA,23.89017,NA,311.93047,0.52908,NA,38.42579,29,8.95911,0.6594,NA,"none",1.44309,NA,63.62666,0.91032,NA,230.73467,0.30654,NA,41.00584,0.11382,NA,47.08574,40.43682,1.42828,NA,34.63535,0.0401,23.89,NA,0.13412,NA,NA,4.59,4.94,NA,0.10712,40.5,50.5,NA,41.7527,NA,1.44174,NA
"36297","KSSL.SSL","4f95ccec4ef0278bc75e6050a5504e46",NA,NA,0.0077,NA,2.41712,NA,NA,0.08976,NA,1.3566,0.38079,NA,15630.58508,293.35968,3.40547,1.50462,22,15.44419,0.11869,2.95,"strong",0,NA,19.45531,NA,NA,179.5936,0.59968,NA,851.5784,5.43242,NA,6.96401,NA,0,NA,167.3044,0.90573,0.0332,NA,28.25426,NA,NA,8.37,8.415,NA,17.18663,73.3,14.3,NA,6.71315,13.1214,0.52894,NA
"104769","KSSL.SSL","5032a33c06c61f1d41a779aa0aec4703",9.08862,NA,0.08289,NA,735.68887,1.74255,0.06722,NA,NA,NA,1.59764,NA,29.62485,0.15909,0.26757,4.3303,0,3.69776,0.28128,NA,"very slight",0.02092,NA,264.12229,0.05027,NA,12.49689,0.06818,NA,6.87128,0.04545,NA,0.12055,0,0.10745,NA,13.5316,0,1.5676,NA,3.13427,NA,0.91361,4.06,4.74,NA,0,79.8,16.5,NA,5.19176,NA,2.99363,NA
"193729","KSSL.SSL","5032e89c54665a00c2ff57dd1a7a527b",8.45881,23,0.10318,NA,795.93466,0.09077,0.05766,0.26596,NA,1.08527,1.66,NA,963.33739,5.84609,NA,12.9514,0.09612,10.08072,1.42331,0.84749,"none",0.88692,NA,380.00807,0.19826,NA,1641.16152,4.32941,NA,246.71572,1.8386,NA,109.20832,24.00385,0.19232,NA,26.19652,0.06478,1.66,NA,85.34752,NA,NA,4.64,4.93,NA,0.00101,24.9,65,NA,8.98821,33.4155,3.37844,NA
"104763","KSSL.SSL","509db66f9ce32417a47449655991135c",2.65878,NA,0.03109,NA,646.62771,0.56903,0.02192,NA,NA,NA,0.12519,NA,13.51563,0.09349,NA,0.73453,2,4.12626,0.19022,NA,"none",0.05719,NA,199.48066,0.02633,NA,6.7478,0.02337,NA,9.31077,0,NA,0.0901,0,0,NA,7.11823,0,0.13,NA,1.32153,NA,2.35838,4.31,4.87,NA,0,80.2,15.7,NA,1.82288,NA,0.44051,NA
"70555","KSSL.SSL","51369304fe5bc6fcd01e0bd4932ea44c",NA,NA,0.1069,NA,809.93486,NA,0.11158,0.0364,NA,1.3996,0.44785,NA,3607.6009,19.62158,0.18301,23.98949,0.06396,35.28384,2.61631,0.097,"none",0.86605,NA,101.31607,0.23523,NA,210.48829,0.75675,NA,815.59479,7.11862,NA,152.69953,NA,0.11915,NA,96.6577,0.02178,0.4284,NA,60.86417,41.84769,32.85777,6.96,7.66,NA,0,15.1,49.6,NA,16.72839,19.34913,1.52661,NA
"188594","KSSL.SSL","5197db6529f6beb5db2845864c54e263",9.06141,NA,0.14373,NA,1163.20658,NA,0.15568,NA,NA,NA,0.18997,NA,4315.73368,24.39105,NA,24.54805,0,53.69071,3.2439,0.073,"none",1.87057,NA,293.5103,0.34229,NA,64.22853,0.31434,NA,1343.64529,11.1664,NA,37.94085,NA,0.08443,NA,90.71235,0.34956,0.19,NA,7.32126,NA,NA,5.93,6.76,NA,0.02902,4.6,41.7,NA,20.00781,NA,0.86504,NA
"50010","KSSL.SSL","5289f334e0fd3c77b66c1b795cae67f1",5.0124,NA,0.23848,NA,467.5744,NA,0.11409,0.12348,NA,1.46854,0.98292,NA,3798.98733,22.9036,NA,25.43435,12,32.67278,3.01956,0.071,"none",2.43648,NA,51.50961,0.16599,NA,167.76285,0.44633,NA,538.62788,5.02705,NA,66.31589,NA,0.12599,NA,18.07574,0,0.98,NA,1.50978,NA,NA,6.53,7.37,NA,0,21.9,45.4,22.44761,12.70073,21.07174,1.15576,NA
"49641","KSSL.SSL","53a9876aec3502a42c282e91db2aa48a",6.36838,NA,0.34441,NA,962.06252,NA,NA,NA,NA,NA,0.58865,NA,422.28691,1.94502,NA,5.55177,9,36.61564,1.2595,NA,"none",3.70287,NA,60.30348,NA,NA,94.1677,0.70352,NA,121.67348,0.9932,NA,269.84718,NA,0.03654,NA,4.47934,0,0.59,NA,5.11924,NA,NA,5.78,6.36,NA,0,44,19.4,NA,13.91509,NA,0.73132,NA
"49594","KSSL.SSL","5480f3630b41ad90ffc9540ff0fb1ce4",14.8106,NA,0.83644,NA,1327.64245,4.20501,NA,NA,NA,NA,0.09413,NA,34.84447,0,NA,12.45849,0.20281,40.6,0.79521,NA,"none",10.63235,NA,26.75816,NA,NA,11.71121,0.12406,NA,32.58278,0.24811,NA,17.58747,1.00198,0.03207,NA,13.19835,0.06203,0.09,NA,0,NA,NA,4.34,5.49,NA,0.00828,29.9,29.5,NA,25.73913,NA,0.33048,NA
"104767","KSSL.SSL","556abdb7ec949fa9df6a2b1dc4dce45b",4.0456,NA,0.07801,NA,535.17265,1.40716,0.03841,NA,NA,NA,0.05921,NA,17.5248,0.18614,NA,2.4637,1,14.03567,0.16032,NA,"none",0.80929,NA,20.87144,0.01534,NA,2.49495,0.02327,NA,13.58698,0.16287,NA,0.0501,0.01099,0.00301,NA,6.56303,0,0.06,NA,1.6633,NA,0.56773,4.2,5.15,NA,0,80.5,5.5,NA,5.71712,NA,0.36072,NA
"36974","KSSL.SSL","559851e0791f72c92a6ddbf065dd2bdb",NA,NA,0,NA,0.95007,NA,NA,0.43992,NA,1.17195,0.73718,NA,17860.8803,289.20399,3.04109,0.61065,0,19.94078,0.26044,3.815,"slight",0,NA,2.41582,NA,NA,281.93039,0.82883,NA,697.87231,4.56142,NA,1.22058,NA,0.04448,NA,638.44881,2.91801,0.3836,NA,22.59101,NA,NA,8.415,8.545,NA,17.97391,45.5,36.2,NA,4.30758,25.36894,0.79689,NA
"104762","KSSL.SSL","5703a7be34cb9f63151f71a6fbab05e8",1.87189,NA,0.03197,NA,582.00701,0.55871,0.02262,NA,NA,NA,0.15923,NA,11.92621,0.08992,NA,0.72033,2,4.0972,0.11034,NA,"none",0.07132,NA,207.96139,0.03111,NA,5.38635,0,NA,7.76357,0,NA,0.11034,0,0,NA,6.14867,0,0.16,NA,1.88573,NA,0.69169,4.3,4.84,NA,0,80.7,15.2,NA,1.98082,NA,0.41125,NA
"49668","KSSL.SSL","570d40b065a7a0037f21f2f1f3a15e42",3.89133,NA,0.1224,NA,989.40013,0.27197,NA,NA,NA,NA,0.04552,NA,193.48934,0.83858,NA,2.31,12,31.55138,0.13134,NA,"none",3.28032,NA,9.77954,NA,NA,17.69005,0.0599,NA,28.90419,0.23959,NA,0.89915,0.04291,0.00405,NA,5.99098,0,0.05,NA,0.85874,NA,NA,4.69,4.94,NA,0.02326,51.1,17.3,NA,15.32125,NA,0.11113,NA
"188599","KSSL.SSL","5734cac69be6eb7a1d2f34125fd1c6ce",5.04729,NA,0.03685,NA,339.81287,0.04824,0.04607,NA,NA,NA,0.31182,NA,267.47806,1.4617,NA,3.31619,0,0.77036,0.38177,0.09302,"none",0.42535,NA,503.97271,0.3205,NA,16.43608,0.10702,NA,169.13286,1.07151,NA,27.2863,3.73569,0.05029,NA,38.24703,0.1618,0.31,NA,24.37281,NA,NA,4.96,5.72,NA,0.01308,97.4,1.8,NA,1.24354,NA,1.09507,NA
"49669","KSSL.SSL","578511e3bf8f9232d658f5307d2fd9cb",2.92991,NA,0.07169,NA,891.80992,0.34964,NA,NA,NA,NA,0.02523,NA,138.18973,0.54255,NA,1.71826,11,18.08144,0.13099,NA,"none",1.72722,NA,10.2874,NA,NA,18.19691,0.12057,NA,17.84426,0.18085,NA,1.68266,0.06691,0.01413,NA,5.56185,0,0.03,NA,1.84387,NA,NA,4.47,4.52,NA,0.01615,63.8,18.1,NA,10.56338,NA,0.09068,NA
"104781","KSSL.SSL","578f3f1dce4b5359f71da50dc93f7b37",4.14968,NA,0.16079,NA,729.3478,1.20176,0.05271,NA,NA,NA,0.07631,NA,12.33015,0.06784,NA,3.03741,0.13388,7.93081,0.07034,NA,"none",0.7073,NA,37.05074,0.00149,NA,0,0.02261,NA,8.50147,0.09045,NA,0,0,0,NA,7.81814,0,0.08,NA,0.37181,NA,0.27685,4.21,5.15,NA,0,74.1,18,NA,4.17489,NA,0.44216,NA
"70554","KSSL.SSL","57988d3c523ee3dff7d6b0a96711630a",NA,NA,0.1034,NA,734.65644,NA,0.0978,0.1292,NA,1.35779,0.33366,NA,3502.99314,18.41027,0.21458,22.85653,0,31.17047,2.65449,0.092,"none",0.78788,NA,127.53062,0.22207,NA,212.30571,0.76629,NA,807.44349,6.91231,NA,170.97905,NA,0.06981,NA,91.85931,0,0.3048,NA,54.73611,19.39618,15.50746,6.89,7.66,NA,0,9.2,59.6,NA,16.51323,25.97649,1.70991,NA
"183628","KSSL.SSL","57a6af38d23f29e29cece5121414f43d",6.30184,51,0.05684,NA,733.8347,NA,0.05878,NA,NA,NA,1.85863,NA,1656.18324,9.50584,0.2226,13.44812,0,8.88615,1.64883,0.82449,"very slight",0.62136,NA,165.33772,0.13672,NA,860.12449,2.07802,NA,276.54127,2.21066,NA,34.22576,NA,0.22223,NA,15.11752,0.02211,1.8336,NA,65.73055,NA,NA,5.47,5.7,NA,0,27.9,63.2,NA,8.62872,NA,5.9985,NA
